presFesto5-1 [V]	AWM5-5 [V]	MPX700-2 [V]
1.689	1.078	0.018
1.690	1.079	0.017
1.690	1.078	0.018
1.689	1.078	0.018
1.691	1.078	0.018
1.692	1.079	0.017
1.694	1.079	0.018
1.693	1.078	0.018
1.693	1.078	0.018
1.692	1.078	0.018
1.693	1.078	0.018
1.694	1.078	0.018
1.693	1.078	0.018
1.693	1.078	0.018
1.693	1.078	0.018
1.693	1.078	0.018
1.692	1.078	0.017
1.693	1.078	0.018
1.690	1.077	0.018
1.693	1.078	0.018
1.690	1.078	0.018
1.693	1.077	0.018
1.689	1.078	0.018
1.695	1.077	0.018
1.693	1.078	0.017
1.694	1.078	0.017
1.691	1.078	0.018
1.695	1.078	0.018
1.689	1.078	0.018
1.693	1.078	0.018
1.692	1.078	0.018
1.696	1.078	0.018
1.688	1.078	0.018
1.694	1.078	0.018
1.690	1.077	0.018
1.694	1.078	0.018
1.689	1.078	0.018
1.692	1.077	0.017
1.690	1.077	0.018
1.692	1.077	0.017
1.690	1.077	0.017
1.692	1.077	0.018
1.689	1.077	0.018
1.693	1.078	0.018
1.689	1.077	0.017
1.692	1.078	0.018
1.689	1.077	0.018
1.690	1.077	0.018
1.693	1.078	0.018
1.694	1.078	0.018
1.691	1.077	0.018
1.692	1.078	0.018
1.691	1.077	0.018
1.691	1.078	0.018
1.690	1.078	0.018
1.688	1.077	0.017
1.691	1.077	0.018
1.687	1.077	0.018
1.691	1.077	0.017
1.693	1.078	0.018
1.694	1.078	0.018
1.691	1.078	0.018
1.694	1.077	0.017
1.690	1.077	0.017
1.694	1.078	0.017
1.690	1.078	0.018
1.692	1.077	0.018
1.690	1.078	0.017
1.692	1.078	0.018
1.689	1.078	0.018
1.691	1.078	0.017
1.690	1.078	0.017
1.690	1.078	0.018
1.690	1.078	0.018
1.690	1.078	0.018
1.690	1.078	0.018
1.692	1.078	0.018
1.693	1.078	0.018
1.689	1.077	0.017
1.691	1.077	0.018
1.687	1.078	0.017
1.690	1.078	0.017
1.687	1.078	0.018
1.691	1.078	0.017
1.691	1.078	0.018
1.693	1.079	0.018
1.690	1.078	0.017
1.694	1.078	0.018
1.689	1.078	0.018
1.692	1.079	0.018
1.690	1.078	0.018
1.693	1.079	0.018
1.689	1.078	0.018
1.692	1.079	0.017
1.690	1.079	0.018
1.691	1.078	0.017
1.690	1.079	0.017
1.690	1.079	0.018
1.690	1.078	0.017
1.690	1.078	0.018
1.688	1.079	0.018
1.692	1.079	0.018
1.689	1.079	0.018
1.690	1.079	0.018
1.691	1.079	0.018
1.689	1.079	0.018
1.689	1.079	0.018
1.690	1.079	0.018
1.691	1.079	0.017
1.692	1.080	0.017
1.692	1.079	0.018
1.691	1.080	0.018
1.691	1.080	0.018
1.692	1.080	0.018
1.692	1.080	0.018
1.690	1.080	0.018
1.691	1.079	0.018
1.690	1.080	0.018
1.691	1.080	0.018
1.688	1.079	0.017
1.691	1.080	0.017
1.688	1.080	0.018
1.690	1.080	0.018
1.692	1.081	0.018
1.693	1.081	0.018
1.691	1.081	0.018
1.693	1.081	0.018
1.691	1.081	0.018
1.693	1.081	0.018
1.690	1.081	0.018
1.691	1.081	0.017
1.689	1.081	0.018
1.692	1.081	0.018
1.687	1.081	0.018
1.691	1.081	0.018
1.687	1.082	0.018
1.693	1.082	0.018
1.689	1.082	0.018
1.693	1.082	0.018
1.688	1.082	0.018
1.691	1.082	0.018
1.689	1.082	0.018
1.691	1.083	0.017
1.688	1.082	0.018
1.692	1.083	0.018
1.688	1.082	0.017
1.692	1.083	0.018
1.689	1.083	0.018
1.690	1.083	0.018
1.688	1.083	0.017
1.692	1.083	0.018
1.689	1.083	0.018
1.691	1.083	0.017
1.689	1.083	0.018
1.694	1.083	0.018
1.692	1.083	0.018
1.694	1.083	0.018
1.692	1.084	0.018
1.693	1.084	0.018
1.690	1.084	0.018
1.692	1.084	0.018
1.690	1.083	0.018
1.689	1.084	0.018
1.692	1.084	0.018
1.693	1.084	0.018
1.690	1.084	0.018
1.691	1.084	0.018
1.690	1.085	0.017
1.693	1.085	0.017
1.689	1.085	0.018
1.694	1.085	0.017
1.690	1.085	0.018
1.693	1.085	0.018
1.690	1.085	0.018
1.693	1.085	0.018
1.690	1.085	0.018
1.691	1.085	0.018
1.690	1.086	0.018
1.691	1.085	0.017
1.690	1.085	0.018
1.686	1.085	0.017
1.690	1.085	0.018
1.689	1.085	0.017
1.692	1.086	0.017
1.692	1.086	0.018
1.693	1.086	0.017
1.691	1.086	0.018
1.692	1.086	0.018
1.688	1.086	0.018
1.690	1.087	0.018
1.688	1.086	0.018
1.691	1.086	0.017
1.690	1.087	0.017
1.691	1.086	0.018
1.690	1.086	0.018
1.689	1.086	0.017
1.690	1.087	0.017
1.694	1.087	0.018
1.691	1.087	0.018
1.694	1.087	0.018
1.688	1.088	0.018
1.693	1.088	0.018
1.691	1.088	0.018
1.694	1.087	0.018
1.692	1.088	0.017
1.693	1.088	0.018
1.690	1.089	0.017
1.692	1.089	0.018
1.689	1.088	0.017
1.692	1.089	0.018
1.689	1.090	0.018
1.692	1.089	0.018
1.692	1.090	0.017
1.692	1.090	0.018
1.687	1.090	0.018
1.692	1.091	0.017
1.688	1.090	0.018
1.692	1.091	0.018
1.687	1.091	0.018
1.693	1.091	0.018
1.690	1.092	0.017
1.694	1.092	0.018
1.690	1.092	0.018
1.694	1.092	0.018
1.690	1.092	0.018
1.694	1.093	0.017
1.691	1.093	0.017
1.693	1.093	0.018
1.690	1.094	0.018
1.693	1.094	0.018
1.690	1.094	0.018
1.693	1.094	0.018
1.689	1.094	0.018
1.692	1.094	0.018
1.688	1.095	0.018
1.691	1.095	0.018
1.689	1.095	0.017
1.692	1.095	0.018
1.691	1.095	0.018
1.694	1.096	0.018
1.690	1.095	0.018
1.692	1.096	0.018
1.690	1.097	0.018
1.690	1.096	0.018
1.689	1.096	0.018
1.690	1.097	0.018
1.692	1.096	0.017
1.692	1.097	0.018
1.692	1.097	0.018
1.692	1.097	0.018
1.692	1.097	0.018
1.691	1.097	0.018
1.691	1.098	0.018
1.692	1.097	0.018
1.691	1.097	0.018
1.691	1.097	0.018
1.691	1.097	0.017
1.691	1.098	0.018
1.691	1.098	0.017
1.689	1.098	0.018
1.692	1.098	0.017
1.687	1.097	0.018
1.689	1.098	0.018
1.693	1.098	0.018
1.694	1.098	0.017
1.690	1.099	0.018
1.692	1.098	0.018
1.690	1.098	0.018
1.691	1.098	0.018
1.689	1.099	0.018
1.691	1.099	0.018
1.688	1.099	0.017
1.690	1.099	0.017
1.689	1.099	0.018
1.691	1.098	0.018
1.690	1.099	0.017
1.693	1.099	0.018
1.688	1.099	0.018
1.692	1.099	0.018
1.692	1.099	0.018
1.692	1.099	0.017
1.691	1.099	0.018
1.693	1.099	0.017
1.691	1.099	0.018
1.694	1.099	0.018
1.689	1.099	0.018
1.691	1.100	0.018
1.688	1.100	0.018
1.691	1.099	0.017
1.688	1.100	0.017
1.695	1.101	0.018
1.691	1.100	0.018
1.690	1.100	0.018
1.689	1.101	0.018
1.692	1.101	0.017
1.689	1.101	0.017
1.690	1.101	0.018
1.689	1.101	0.018
1.693	1.102	0.018
1.691	1.102	0.017
1.691	1.102	0.017
1.692	1.102	0.018
1.692	1.103	0.018
1.692	1.103	0.018
1.692	1.103	0.017
1.692	1.104	0.018
1.691	1.104	0.018
1.692	1.104	0.018
1.689	1.105	0.018
1.691	1.105	0.018
1.690	1.105	0.018
1.690	1.105	0.018
1.690	1.106	0.018
1.690	1.106	0.018
1.690	1.106	0.018
1.691	1.106	0.018
1.688	1.107	0.018
1.691	1.107	0.018
1.692	1.108	0.018
1.694	1.108	0.018
1.689	1.109	0.018
1.692	1.109	0.018
1.689	1.110	0.018
1.691	1.110	0.018
1.689	1.111	0.017
1.691	1.112	0.017
1.694	1.112	0.018
1.695	1.113	0.018
1.692	1.113	0.018
1.693	1.114	0.018
1.693	1.114	0.017
1.691	1.115	0.018
1.691	1.115	0.018
1.692	1.117	0.018
1.693	1.117	0.017
1.693	1.118	0.018
1.692	1.117	0.017
1.690	1.118	0.018
1.692	1.119	0.018
1.689	1.119	0.018
1.692	1.120	0.018
1.688	1.120	0.018
1.695	1.122	0.017
1.691	1.122	0.018
1.693	1.123	0.018
1.691	1.124	0.018
1.693	1.125	0.018
1.690	1.126	0.018
1.691	1.127	0.017
1.689	1.128	0.018
1.690	1.129	0.018
1.689	1.129	0.018
1.689	1.130	0.018
1.693	1.131	0.018
1.691	1.132	0.018
1.691	1.132	0.018
1.691	1.133	0.018
1.692	1.133	0.017
1.690	1.133	0.017
1.692	1.133	0.017
1.689	1.134	0.018
1.693	1.135	0.018
1.690	1.135	0.017
1.692	1.136	0.018
1.690	1.136	0.017
1.691	1.137	0.018
1.689	1.138	0.018
1.690	1.139	0.018
1.691	1.139	0.018
1.689	1.140	0.018
1.694	1.140	0.018
1.692	1.142	0.018
1.691	1.142	0.018
1.688	1.142	0.018
1.692	1.142	0.018
1.689	1.143	0.017
1.691	1.143	0.017
1.689	1.143	0.018
1.687	1.143	0.017
1.688	1.145	0.018
1.695	1.146	0.018
1.691	1.146	0.017
1.693	1.147	0.017
1.693	1.147	0.018
1.692	1.149	0.018
1.692	1.152	0.017
1.690	1.156	0.018
1.691	1.160	0.017
1.690	1.165	0.017
1.691	1.168	0.017
1.689	1.171	0.018
1.691	1.170	0.018
1.690	1.169	0.018
1.689	1.166	0.018
1.690	1.164	0.018
1.691	1.163	0.018
1.692	1.163	0.017
1.688	1.164	0.018
1.692	1.164	0.017
1.689	1.165	0.018
1.691	1.166	0.018
1.689	1.167	0.018
1.690	1.168	0.018
1.690	1.168	0.017
1.690	1.167	0.018
1.694	1.167	0.017
1.692	1.167	0.017
1.694	1.166	0.018
1.691	1.166	0.017
1.693	1.167	0.018
1.690	1.167	0.018
1.689	1.167	0.018
1.689	1.169	0.017
1.692	1.169	0.018
1.689	1.169	0.018
1.691	1.169	0.018
1.691	1.169	0.018
1.690	1.168	0.018
1.691	1.168	0.018
1.693	1.168	0.018
1.694	1.168	0.018
1.691	1.169	0.018
1.694	1.169	0.017
1.691	1.169	0.018
1.694	1.169	0.018
1.690	1.170	0.017
1.691	1.170	0.017
1.691	1.170	0.018
1.690	1.170	0.017
1.688	1.170	0.018
1.690	1.170	0.018
1.690	1.170	0.018
1.690	1.170	0.018
1.692	1.171	0.018
1.687	1.171	0.018
1.692	1.171	0.018
1.690	1.171	0.018
1.692	1.170	0.018
1.690	1.171	0.017
1.691	1.172	0.017
1.689	1.171	0.018
1.686	1.170	0.018
1.690	1.170	0.018
1.689	1.171	0.018
1.691	1.170	0.018
1.690	1.170	0.018
1.691	1.171	0.018
1.693	1.171	0.018
1.694	1.171	0.018
1.692	1.171	0.018
1.691	1.171	0.018
1.692	1.172	0.018
1.689	1.171	0.018
1.692	1.171	0.018
1.688	1.172	0.018
1.691	1.171	0.017
1.692	1.170	0.018
1.692	1.170	0.018
1.691	1.170	0.018
1.693	1.170	0.018
1.691	1.171	0.018
1.690	1.169	0.018
1.691	1.170	0.018
1.689	1.170	0.018
1.691	1.170	0.018
1.688	1.170	0.017
1.691	1.169	0.018
1.689	1.170	0.018
1.692	1.170	0.017
1.690	1.169	0.018
1.691	1.169	0.018
1.690	1.169	0.018
1.690	1.169	0.018
1.694	1.168	0.018
1.690	1.168	0.018
1.692	1.169	0.018
1.691	1.168	0.018
1.692	1.168	0.018
1.689	1.168	0.018
1.691	1.167	0.018
1.687	1.167	0.017
1.690	1.167	0.018
1.688	1.166	0.018
1.692	1.166	0.018
1.691	1.166	0.018
1.693	1.165	0.018
1.690	1.166	0.018
1.690	1.166	0.018
1.690	1.166	0.017
1.690	1.165	0.018
1.690	1.165	0.018
1.688	1.165	0.018
1.690	1.164	0.018
1.690	1.165	0.018
1.692	1.164	0.018
1.688	1.163	0.018
1.693	1.164	0.018
1.690	1.164	0.018
1.692	1.163	0.018
1.689	1.163	0.018
1.691	1.163	0.018
1.693	1.163	0.018
1.694	1.163	0.017
1.693	1.162	0.018
1.691	1.162	0.018
1.692	1.162	0.018
1.689	1.162	0.018
1.691	1.162	0.018
1.686	1.161	0.018
1.694	1.162	0.018
1.689	1.161	0.017
1.692	1.160	0.018
1.689	1.161	0.018
1.692	1.160	0.017
1.689	1.161	0.018
1.690	1.160	0.018
1.689	1.160	0.018
1.690	1.160	0.018
1.691	1.160	0.018
1.686	1.159	0.018
1.692	1.159	0.018
1.688	1.159	0.017
1.690	1.159	0.018
1.690	1.158	0.018
1.690	1.158	0.018
1.690	1.159	0.018
1.691	1.159	0.018
1.692	1.158	0.017
1.691	1.158	0.018
1.692	1.159	0.018
1.689	1.158	0.018
1.691	1.158	0.018
1.688	1.157	0.018
1.691	1.158	0.017
1.688	1.158	0.018
1.693	1.158	0.018
1.693	1.158	0.018
1.694	1.158	0.018
1.692	1.158	0.018
1.689	1.158	0.018
1.692	1.157	0.018
1.690	1.158	0.018
1.692	1.158	0.018
1.690	1.157	0.018
1.690	1.158	0.017
1.687	1.158	0.018
1.691	1.157	0.018
1.689	1.157	0.018
1.689	1.157	0.018
1.690	1.157	0.018
1.689	1.158	0.018
1.691	1.157	0.017
1.689	1.157	0.018
1.692	1.157	0.018
1.693	1.157	0.018
1.689	1.157	0.018
1.689	1.157	0.017
1.691	1.157	0.018
1.691	1.157	0.017
1.689	1.158	0.018
1.691	1.157	0.017
1.691	1.157	0.017
1.692	1.158	0.018
1.689	1.157	0.018
1.691	1.158	0.017
1.689	1.158	0.018
1.691	1.158	0.018
1.688	1.158	0.018
1.690	1.158	0.017
1.687	1.158	0.018
1.688	1.158	0.018
1.693	1.158	0.017
1.691	1.158	0.018
1.695	1.159	0.017
1.690	1.159	0.018
1.694	1.159	0.018
1.690	1.158	0.018
1.693	1.159	0.018
1.692	1.159	0.018
1.691	1.159	0.017
1.690	1.159	0.017
1.691	1.160	0.018
1.691	1.160	0.018
1.690	1.160	0.018
1.691	1.160	0.018
1.688	1.159	0.018
1.690	1.159	0.018
1.691	1.159	0.018
1.692	1.160	0.017
1.690	1.159	0.018
1.691	1.159	0.017
1.689	1.159	0.018
1.687	1.159	0.018
1.690	1.159	0.018
1.689	1.160	0.018
1.690	1.160	0.018
1.692	1.160	0.017
1.689	1.160	0.017
1.688	1.160	0.017
1.691	1.160	0.018
1.690	1.161	0.018
1.692	1.160	0.017
1.692	1.162	0.018
1.692	1.162	0.017
1.692	1.162	0.018
1.690	1.163	0.018
1.691	1.163	0.017
1.691	1.164	0.018
1.691	1.164	0.018
1.688	1.164	0.017
1.691	1.165	0.018
1.688	1.165	0.018
1.690	1.165	0.018
1.688	1.165	0.018
1.693	1.165	0.017
1.690	1.166	0.018
1.690	1.166	0.018
1.689	1.166	0.018
1.690	1.167	0.017
1.690	1.167	0.018
1.687	1.167	0.018
1.695	1.169	0.018
1.691	1.169	0.018
1.694	1.169	0.018
1.691	1.169	0.017
1.693	1.170	0.017
1.691	1.169	0.018
1.691	1.170	0.017
1.693	1.171	0.018
1.693	1.171	0.018
1.693	1.171	0.018
1.691	1.172	0.018
1.691	1.173	0.018
1.690	1.172	0.018
1.691	1.173	0.018
1.689	1.173	0.018
1.692	1.174	0.018
1.689	1.175	0.018
1.688	1.173	0.017
1.693	1.174	0.018
1.691	1.174	0.018
1.692	1.175	0.018
1.688	1.176	0.018
1.691	1.177	0.017
1.688	1.176	0.018
1.691	1.177	0.018
1.688	1.177	0.017
1.689	1.178	0.018
1.693	1.178	0.018
1.689	1.179	0.017
1.692	1.179	0.018
1.691	1.178	0.017
1.692	1.180	0.018
1.689	1.180	0.018
1.692	1.180	0.017
1.691	1.181	0.018
1.692	1.181	0.018
1.690	1.181	0.018
1.690	1.181	0.018
1.693	1.182	0.018
1.690	1.182	0.017
1.692	1.182	0.017
1.690	1.183	0.017
1.692	1.184	0.018
1.689	1.184	0.017
1.691	1.184	0.017
1.692	1.185	0.018
1.691	1.185	0.017
1.692	1.185	0.018
1.688	1.186	0.018
1.692	1.186	0.018
1.689	1.187	0.018
1.690	1.186	0.018
1.691	1.187	0.018
1.692	1.187	0.018
1.690	1.187	0.018
1.690	1.188	0.017
1.691	1.187	0.018
1.688	1.188	0.018
1.691	1.188	0.018
1.689	1.189	0.018
1.691	1.188	0.017
1.690	1.188	0.017
1.691	1.188	0.018
1.690	1.189	0.018
1.687	1.189	0.018
1.691	1.189	0.017
1.690	1.189	0.018
1.691	1.188	0.017
1.689	1.188	0.017
1.688	1.189	0.018
1.690	1.188	0.017
1.691	1.188	0.017
1.692	1.188	0.018
1.688	1.188	0.018
1.693	1.189	0.017
1.688	1.189	0.018
1.689	1.189	0.018
1.690	1.190	0.018
1.688	1.190	0.018
1.693	1.190	0.018
1.689	1.190	0.018
1.693	1.190	0.018
1.688	1.189	0.017
1.692	1.189	0.017
1.689	1.189	0.018
1.691	1.189	0.017
1.690	1.189	0.017
1.691	1.190	0.018
1.689	1.189	0.018
1.689	1.189	0.018
1.691	1.190	0.018
1.689	1.189	0.018
1.691	1.189	0.018
1.688	1.189	0.018
1.686	1.189	0.018
1.694	1.189	0.018
1.691	1.188	0.018
1.692	1.188	0.017
1.689	1.189	0.018
1.689	1.188	0.017
1.689	1.188	0.018
1.689	1.188	0.017
1.692	1.187	0.017
1.691	1.187	0.018
1.692	1.187	0.018
1.687	1.187	0.018
1.692	1.187	0.018
1.689	1.186	0.018
1.691	1.186	0.018
1.688	1.186	0.018
1.689	1.186	0.018
1.689	1.186	0.018
1.687	1.185	0.017
1.690	1.186	0.018
1.687	1.185	0.018
1.689	1.185	0.018
1.689	1.185	0.018
1.689	1.184	0.018
1.693	1.184	0.017
1.693	1.184	0.018
1.692	1.183	0.018
1.690	1.183	0.018
1.690	1.182	0.017
1.689	1.182	0.018
1.690	1.182	0.018
1.689	1.181	0.017
1.687	1.181	0.018
1.691	1.181	0.017
1.689	1.180	0.018
1.693	1.181	0.017
1.689	1.180	0.018
1.692	1.180	0.018
1.689	1.180	0.017
1.688	1.180	0.018
1.688	1.180	0.018
1.690	1.181	0.018
1.688	1.182	0.018
1.688	1.183	0.017
1.690	1.184	0.018
1.688	1.185	0.018
1.691	1.187	0.017
1.688	1.189	0.018
1.691	1.188	0.018
1.689	1.190	0.018
1.687	1.189	0.018
1.690	1.189	0.017
1.693	1.189	0.018
1.694	1.188	0.017
1.690	1.189	0.018
1.690	1.189	0.018
1.688	1.190	0.018
1.689	1.189	0.018
1.688	1.190	0.018
1.688	1.191	0.018
1.693	1.190	0.018
1.688	1.190	0.018
1.692	1.190	0.018
1.687	1.191	0.018
1.690	1.191	0.017
1.688	1.191	0.018
1.690	1.190	0.017
1.690	1.191	0.018
1.688	1.191	0.018
1.690	1.190	0.017
1.687	1.191	0.017
1.690	1.191	0.018
1.687	1.191	0.018
1.688	1.191	0.018
1.687	1.191	0.018
1.694	1.192	0.017
1.690	1.192	0.018
1.692	1.192	0.018
1.693	1.192	0.018
1.689	1.192	0.017
1.692	1.193	0.017
1.690	1.193	0.018
1.691	1.193	0.018
1.690	1.194	0.018
1.687	1.193	0.018
1.690	1.194	0.017
1.689	1.194	0.017
1.690	1.195	0.018
1.690	1.196	0.018
1.689	1.196	0.018
1.688	1.196	0.017
1.690	1.197	0.018
1.689	1.197	0.018
1.688	1.197	0.017
1.689	1.199	0.018
1.688	1.198	0.017
1.690	1.199	0.018
1.688	1.199	0.017
1.692	1.200	0.017
1.693	1.201	0.017
1.692	1.200	0.018
1.694	1.201	0.018
1.691	1.202	0.018
1.693	1.202	0.018
1.691	1.202	0.018
1.691	1.203	0.017
1.691	1.203	0.018
1.689	1.204	0.018
1.691	1.205	0.018
1.689	1.205	0.018
1.691	1.206	0.017
1.689	1.205	0.018
1.686	1.206	0.018
1.693	1.206	0.017
1.689	1.206	0.017
1.692	1.208	0.018
1.688	1.207	0.017
1.688	1.208	0.018
1.690	1.208	0.018
1.687	1.208	0.018
1.690	1.209	0.018
1.687	1.209	0.017
1.690	1.209	0.018
1.689	1.209	0.018
1.693	1.209	0.018
1.694	1.210	0.018
1.687	1.209	0.018
1.692	1.209	0.017
1.692	1.209	0.018
1.690	1.209	0.018
1.691	1.210	0.018
1.690	1.209	0.018
1.692	1.209	0.018
1.690	1.209	0.018
1.687	1.209	0.018
1.688	1.209	0.018
1.689	1.210	0.018
1.690	1.210	0.017
1.690	1.209	0.017
1.689	1.209	0.018
1.688	1.209	0.017
1.688	1.210	0.018
1.688	1.209	0.018
1.687	1.209	0.018
1.690	1.209	0.018
1.690	1.209	0.018
1.692	1.209	0.018
1.690	1.209	0.018
1.689	1.209	0.018
1.690	1.209	0.018
1.691	1.209	0.018
1.690	1.209	0.018
1.689	1.210	0.018
1.690	1.209	0.018
1.688	1.210	0.018
1.691	1.209	0.017
1.690	1.209	0.018
1.689	1.210	0.018
1.691	1.210	0.018
1.688	1.209	0.018
1.690	1.210	0.018
1.688	1.211	0.017
1.694	1.210	0.018
1.693	1.211	0.018
1.688	1.211	0.018
1.692	1.211	0.018
1.686	1.211	0.018
1.690	1.211	0.018
1.688	1.211	0.018
1.689	1.211	0.018
1.689	1.212	0.018
1.687	1.212	0.018
1.689	1.212	0.018
1.687	1.213	0.018
1.691	1.212	0.018
1.687	1.212	0.018
1.689	1.213	0.018
1.690	1.213	0.018
1.686	1.212	0.018
1.690	1.213	0.018
1.688	1.213	0.018
1.691	1.213	0.017
1.692	1.213	0.018
1.691	1.213	0.018
1.693	1.213	0.018
1.688	1.213	0.018
1.692	1.214	0.018
1.690	1.215	0.018
1.689	1.214	0.018
1.691	1.214	0.018
1.688	1.214	0.017
1.688	1.214	0.018
1.688	1.214	0.018
1.689	1.214	0.018
1.692	1.215	0.018
1.690	1.214	0.018
1.690	1.214	0.018
1.689	1.215	0.018
1.688	1.214	0.018
1.687	1.214	0.018
1.688	1.214	0.017
1.688	1.214	0.018
1.692	1.214	0.017
1.693	1.214	0.018
1.690	1.213	0.018
1.692	1.214	0.017
1.692	1.215	0.017
1.691	1.215	0.018
1.695	1.214	0.018
1.691	1.215	0.017
1.691	1.215	0.018
1.688	1.215	0.018
1.688	1.214	0.018
1.690	1.215	0.018
1.688	1.215	0.017
1.690	1.215	0.017
1.691	1.215	0.018
1.690	1.214	0.017
1.690	1.215	0.018
1.691	1.215	0.018
1.691	1.214	0.018
1.688	1.215	0.018
1.689	1.214	0.018
1.687	1.214	0.018
1.687	1.214	0.018
1.691	1.214	0.017
1.690	1.214	0.017
1.693	1.214	0.018
1.688	1.214	0.018
1.691	1.214	0.018
1.689	1.214	0.018
1.686	1.214	0.018
1.691	1.214	0.018
1.688	1.214	0.018
1.688	1.214	0.018
1.689	1.213	0.018
1.690	1.214	0.018
1.690	1.214	0.018
1.686	1.213	0.018
1.695	1.214	0.018
1.690	1.213	0.018
1.693	1.214	0.017
1.694	1.214	0.018
1.688	1.214	0.017
1.693	1.215	0.018
1.691	1.214	0.018
1.688	1.214	0.017
1.690	1.214	0.018
1.687	1.214	0.017
1.687	1.214	0.017
1.687	1.214	0.018
1.692	1.214	0.018
1.691	1.214	0.018
1.687	1.214	0.018
1.692	1.214	0.018
1.689	1.214	0.018
1.693	1.215	0.018
1.686	1.214	0.018
1.689	1.213	0.017
1.690	1.213	0.018
1.687	1.214	0.018
1.690	1.214	0.018
1.687	1.214	0.018
1.691	1.213	0.017
1.689	1.213	0.018
1.687	1.213	0.018
1.689	1.213	0.017
1.691	1.213	0.018
1.692	1.213	0.017
1.690	1.213	0.018
1.690	1.213	0.018
1.688	1.214	0.017
1.687	1.213	0.018
1.690	1.213	0.018
1.689	1.213	0.018
1.693	1.212	0.018
1.690	1.213	0.018
1.689	1.213	0.018
1.691	1.212	0.018
1.688	1.213	0.018
1.690	1.212	0.018
1.690	1.212	0.018
1.689	1.213	0.017
1.689	1.213	0.017
1.689	1.213	0.018
1.692	1.212	0.018
1.684	1.212	0.018
1.690	1.212	0.018
1.689	1.212	0.018
1.691	1.212	0.017
1.693	1.213	0.018
1.692	1.213	0.018
1.692	1.213	0.018
1.691	1.213	0.018
1.691	1.213	0.018
1.691	1.213	0.018
1.687	1.213	0.017
1.690	1.213	0.018
1.688	1.213	0.018
1.688	1.213	0.018
1.690	1.213	0.018
1.687	1.213	0.017
1.691	1.213	0.017
1.690	1.213	0.018
1.690	1.213	0.018
1.688	1.212	0.018
1.690	1.213	0.017
1.687	1.213	0.018
1.689	1.213	0.017
1.688	1.213	0.018
1.686	1.213	0.018
1.693	1.213	0.017
1.690	1.213	0.018
1.690	1.214	0.018
1.692	1.213	0.017
1.690	1.214	0.018
1.693	1.214	0.017
1.689	1.213	0.017
1.692	1.213	0.017
1.691	1.213	0.017
1.689	1.213	0.017
1.691	1.213	0.018
1.688	1.214	0.018
1.689	1.213	0.018
1.693	1.215	0.017
1.690	1.214	0.017
1.691	1.214	0.018
1.688	1.214	0.018
1.689	1.215	0.018
1.689	1.215	0.017
1.688	1.215	0.018
1.690	1.214	0.018
1.685	1.215	0.018
1.688	1.214	0.018
1.692	1.215	0.018
1.689	1.216	0.018
1.692	1.215	0.018
1.689	1.215	0.018
1.692	1.216	0.018
1.688	1.215	0.018
1.690	1.216	0.018
1.689	1.215	0.018
1.689	1.216	0.018
1.692	1.216	0.018
1.687	1.216	0.017
1.691	1.215	0.017
1.691	1.215	0.018
1.688	1.216	0.018
1.690	1.216	0.018
1.687	1.216	0.018
1.688	1.217	0.018
1.688	1.216	0.018
1.688	1.216	0.018
1.692	1.216	0.017
1.685	1.216	0.017
1.691	1.217	0.018
1.689	1.216	0.018
1.687	1.217	0.018
1.687	1.216	0.018
1.688	1.217	0.018
1.689	1.217	0.018
1.691	1.218	0.017
1.693	1.218	0.018
1.690	1.217	0.018
1.686	1.217	0.018
1.692	1.217	0.018
1.687	1.217	0.018
1.693	1.218	0.018
1.690	1.218	0.018
1.688	1.218	0.018
1.691	1.219	0.018
1.688	1.219	0.018
1.691	1.219	0.018
1.688	1.219	0.017
1.686	1.219	0.017
1.690	1.219	0.018
1.685	1.218	0.018
1.694	1.219	0.018
1.691	1.219	0.018
1.690	1.219	0.018
1.690	1.220	0.018
1.687	1.220	0.018
1.691	1.220	0.017
1.688	1.220	0.018
1.690	1.219	0.018
1.687	1.219	0.017
1.692	1.219	0.018
1.691	1.220	0.017
1.689	1.220	0.018
1.692	1.221	0.017
1.689	1.221	0.018
1.690	1.221	0.018
1.691	1.220	0.018
1.690	1.221	0.018
1.691	1.221	0.017
1.689	1.220	0.017
1.690	1.221	0.018
1.691	1.221	0.018
1.688	1.221	0.018
1.691	1.221	0.017
1.688	1.221	0.018
1.690	1.221	0.018
1.689	1.221	0.018
1.685	1.221	0.018
1.692	1.222	0.018
1.690	1.221	0.018
1.690	1.221	0.018
1.690	1.221	0.018
1.687	1.221	0.018
1.689	1.221	0.017
1.686	1.222	0.017
1.689	1.222	0.018
1.687	1.222	0.018
1.690	1.222	0.018
1.691	1.222	0.017
1.688	1.222	0.018
1.693	1.223	0.018
1.689	1.222	0.017
1.691	1.223	0.018
1.691	1.223	0.018
1.689	1.222	0.018
1.690	1.222	0.017
1.688	1.222	0.017
1.689	1.223	0.018
1.690	1.222	0.018
1.688	1.222	0.017
1.691	1.223	0.018
1.687	1.222	0.018
1.691	1.222	0.018
1.689	1.223	0.017
1.691	1.222	0.018
1.692	1.222	0.018
1.690	1.222	0.017
1.688	1.223	0.018
1.690	1.222	0.017
1.687	1.223	0.018
1.691	1.223	0.018
1.687	1.222	0.017
1.690	1.222	0.017
1.691	1.222	0.018
1.691	1.223	0.018
1.691	1.222	0.018
1.689	1.222	0.017
1.693	1.222	0.018
1.689	1.221	0.018
1.690	1.221	0.018
1.692	1.223	0.018
1.687	1.222	0.018
