presFesto-1 [V]	AWM5-5 [V]	SSCDP15-3 [V]
5.607	1.338	2.747
5.606	1.338	2.748
5.607	1.338	2.749
5.606	1.338	2.748
5.605	1.338	2.747
5.605	1.338	2.748
5.608	1.339	2.748
5.606	1.338	2.748
5.605	1.338	2.748
5.606	1.338	2.747
5.603	1.337	2.748
5.606	1.338	2.749
5.605	1.338	2.747
5.606	1.338	2.747
5.602	1.338	2.746
5.605	1.338	2.748
5.605	1.338	2.748
5.606	1.338	2.748
5.606	1.338	2.749
5.607	1.337	2.747
5.604	1.337	2.749
5.608	1.337	2.747
5.606	1.337	2.746
5.607	1.338	2.747
5.606	1.337	2.747
5.607	1.338	2.749
5.603	1.337	2.747
5.607	1.338	2.747
5.604	1.337	2.747
5.606	1.337	2.748
5.607	1.337	2.746
5.605	1.338	2.747
5.604	1.337	2.748
5.603	1.338	2.747
5.607	1.337	2.747
5.604	1.337	2.746
5.606	1.337	2.747
5.604	1.337	2.747
5.606	1.338	2.747
5.605	1.337	2.747
5.608	1.337	2.746
5.604	1.338	2.747
5.605	1.338	2.748
5.607	1.338	2.746
5.607	1.338	2.748
5.607	1.338	2.747
5.607	1.337	2.747
5.604	1.337	2.746
5.605	1.337	2.747
5.604	1.338	2.746
5.607	1.338	2.747
5.604	1.338	2.747
5.605	1.337	2.747
5.602	1.338	2.747
5.606	1.338	2.746
5.604	1.337	2.747
5.605	1.337	2.747
5.603	1.338	2.747
5.605	1.337	2.747
5.607	1.337	2.747
5.604	1.337	2.747
5.606	1.337	2.747
5.604	1.337	2.747
5.605	1.337	2.747
5.605	1.337	2.746
5.609	1.338	2.747
5.604	1.338	2.747
5.605	1.338	2.746
5.604	1.337	2.747
5.605	1.338	2.747
5.604	1.337	2.747
5.606	1.337	2.747
5.606	1.338	2.747
5.605	1.337	2.747
5.606	1.337	2.747
5.607	1.338	2.747
5.604	1.337	2.747
5.607	1.337	2.747
5.605	1.337	2.746
5.605	1.337	2.747
5.604	1.337	2.747
5.605	1.337	2.747
5.605	1.337	2.748
5.605	1.337	2.747
5.604	1.337	2.747
5.607	1.337	2.746
5.604	1.337	2.747
5.605	1.337	2.747
5.606	1.337	2.747
5.604	1.337	2.747
5.607	1.337	2.747
5.606	1.337	2.747
5.605	1.336	2.747
5.605	1.337	2.747
5.607	1.336	2.746
5.607	1.337	2.747
5.605	1.337	2.747
5.602	1.337	2.747
5.606	1.337	2.747
5.606	1.337	2.747
5.606	1.337	2.747
5.605	1.337	2.746
5.605	1.336	2.748
5.606	1.337	2.747
5.605	1.337	2.747
5.605	1.337	2.747
5.605	1.337	2.747
5.603	1.337	2.747
5.604	1.337	2.747
5.603	1.337	2.746
5.604	1.337	2.748
5.602	1.337	2.746
5.604	1.337	2.747
5.603	1.337	2.747
5.604	1.337	2.747
5.603	1.338	2.747
5.606	1.337	2.747
5.604	1.337	2.747
5.605	1.337	2.747
5.604	1.337	2.747
5.604	1.338	2.747
5.605	1.337	2.747
5.606	1.337	2.747
5.604	1.337	2.747
5.606	1.337	2.746
5.602	1.337	2.747
5.605	1.337	2.748
5.606	1.337	2.746
5.606	1.337	2.747
5.604	1.337	2.747
5.604	1.337	2.747
5.605	1.337	2.747
5.602	1.337	2.747
5.603	1.337	2.747
5.605	1.336	2.747
5.606	1.338	2.747
5.604	1.337	2.747
5.605	1.337	2.747
5.602	1.337	2.747
5.604	1.337	2.747
5.603	1.337	2.747
5.606	1.337	2.746
5.603	1.337	2.747
5.603	1.337	2.747
5.604	1.337	2.747
5.604	1.337	2.747
5.603	1.337	2.746
5.603	1.337	2.747
5.603	1.336	2.747
5.603	1.337	2.747
5.605	1.337	2.747
5.601	1.337	2.747
5.604	1.337	2.747
5.602	1.337	2.747
5.606	1.337	2.747
5.601	1.336	2.749
5.602	1.337	2.747
5.601	1.337	2.747
5.603	1.338	2.747
5.602	1.337	2.746
5.601	1.337	2.746
5.601	1.336	2.748
5.605	1.337	2.747
5.602	1.337	2.747
5.603	1.337	2.746
5.602	1.337	2.746
5.598	1.337	2.747
5.603	1.337	2.746
5.601	1.337	2.747
5.603	1.337	2.747
5.603	1.337	2.747
5.603	1.337	2.747
5.603	1.337	2.747
5.605	1.336	2.747
5.603	1.337	2.747
5.604	1.336	2.747
5.601	1.336	2.747
5.602	1.336	2.747
5.601	1.337	2.747
5.604	1.336	2.747
5.603	1.336	2.747
5.604	1.337	2.747
5.604	1.336	2.747
5.603	1.337	2.746
5.602	1.336	2.747
5.605	1.336	2.747
5.602	1.336	2.747
5.603	1.336	2.747
5.602	1.337	2.746
5.599	1.337	2.746
5.600	1.336	2.747
5.602	1.337	2.746
5.602	1.337	2.746
5.600	1.337	2.747
5.602	1.337	2.747
5.601	1.335	2.747
5.602	1.337	2.748
5.601	1.337	2.746
5.603	1.336	2.747
5.602	1.337	2.746
5.605	1.337	2.746
5.603	1.336	2.747
5.605	1.337	2.747
5.604	1.337	2.747
5.605	1.337	2.747
5.602	1.336	2.747
5.605	1.337	2.747
5.602	1.336	2.746
5.606	1.336	2.747
5.600	1.336	2.749
5.602	1.336	2.745
5.600	1.337	2.746
5.601	1.337	2.747
5.600	1.337	2.746
5.602	1.336	2.747
5.602	1.337	2.746
5.601	1.336	2.746
5.602	1.336	2.746
5.599	1.336	2.746
5.602	1.335	2.746
5.601	1.337	2.747
5.602	1.336	2.746
5.601	1.336	2.745
5.601	1.337	2.746
5.603	1.336	2.745
5.603	1.336	2.746
5.600	1.336	2.745
5.601	1.336	2.746
5.601	1.336	2.745
5.604	1.336	2.745
5.600	1.336	2.747
5.602	1.337	2.745
5.603	1.336	2.746
5.604	1.337	2.745
5.601	1.336	2.746
5.602	1.336	2.746
5.599	1.337	2.745
5.602	1.336	2.746
5.600	1.336	2.745
5.602	1.336	2.746
5.601	1.336	2.746
5.599	1.336	2.745
5.599	1.336	2.747
5.599	1.336	2.745
5.603	1.336	2.745
5.598	1.336	2.746
5.602	1.335	2.746
5.602	1.335	2.745
5.599	1.335	2.745
5.601	1.336	2.746
5.603	1.336	2.745
5.601	1.336	2.746
5.603	1.337	2.745
5.600	1.336	2.746
5.606	1.336	2.746
5.601	1.336	2.746
5.603	1.336	2.746
5.603	1.336	2.746
5.601	1.336	2.746
5.601	1.335	2.746
5.602	1.337	2.746
5.602	1.335	2.746
5.603	1.336	2.745
5.598	1.336	2.745
5.603	1.336	2.746
5.600	1.336	2.746
5.601	1.336	2.746
5.602	1.336	2.746
5.601	1.336	2.746
5.601	1.336	2.746
5.599	1.335	2.745
5.600	1.336	2.746
5.600	1.336	2.747
5.599	1.336	2.745
5.599	1.336	2.746
5.601	1.336	2.746
5.601	1.336	2.746
5.599	1.336	2.746
5.601	1.336	2.745
5.603	1.336	2.745
5.600	1.335	2.747
5.601	1.335	2.745
5.600	1.336	2.746
5.600	1.335	2.744
5.602	1.336	2.745
5.603	1.336	2.746
5.601	1.336	2.747
5.601	1.336	2.745
5.601	1.336	2.745
5.603	1.336	2.746
5.602	1.335	2.745
5.599	1.336	2.746
5.600	1.336	2.746
5.599	1.336	2.746
5.600	1.335	2.745
5.600	1.336	2.745
5.599	1.335	2.746
5.602	1.336	2.746
5.600	1.336	2.746
5.600	1.336	2.746
5.599	1.336	2.746
5.600	1.336	2.745
5.600	1.336	2.745
5.601	1.336	2.746
5.600	1.335	2.746
5.599	1.336	2.746
5.598	1.335	2.746
5.601	1.336	2.746
5.597	1.336	2.746
5.602	1.335	2.746
5.601	1.336	2.746
5.602	1.336	2.746
5.600	1.336	2.746
5.600	1.336	2.745
5.600	1.336	2.746
5.600	1.336	2.746
5.599	1.336	2.745
5.598	1.335	2.746
5.599	1.335	2.745
5.599	1.335	2.746
5.599	1.335	2.745
5.599	1.335	2.745
5.599	1.336	2.746
5.600	1.335	2.745
5.601	1.335	2.746
5.599	1.335	2.746
5.602	1.336	2.746
5.601	1.335	2.745
5.602	1.335	2.745
5.599	1.335	2.746
5.604	1.335	2.746
5.599	1.335	2.746
5.600	1.335	2.745
5.600	1.336	2.747
5.601	1.335	2.746
5.601	1.336	2.745
5.599	1.336	2.745
5.599	1.336	2.745
5.600	1.335	2.746
5.600	1.335	2.745
5.599	1.335	2.746
5.600	1.335	2.746
5.600	1.335	2.745
5.600	1.335	2.746
5.598	1.336	2.745
5.599	1.336	2.745
5.601	1.335	2.745
5.597	1.335	2.746
5.600	1.336	2.746
5.598	1.335	2.746
5.600	1.334	2.747
5.600	1.335	2.745
5.598	1.335	2.746
5.600	1.335	2.745
5.600	1.336	2.746
5.601	1.335	2.745
5.599	1.335	2.746
5.598	1.336	2.747
5.600	1.335	2.745
5.599	1.336	2.746
5.601	1.336	2.748
5.601	1.336	2.746
5.599	1.335	2.746
5.598	1.335	2.745
5.600	1.335	2.746
5.600	1.335	2.746
5.599	1.335	2.745
5.599	1.335	2.746
5.602	1.335	2.746
5.599	1.335	2.745
5.600	1.336	2.745
5.598	1.336	2.745
5.598	1.335	2.744
5.597	1.335	2.746
5.602	1.335	2.745
5.597	1.335	2.746
5.600	1.335	2.746
5.598	1.335	2.746
5.600	1.335	2.746
5.601	1.335	2.745
5.601	1.335	2.746
5.598	1.335	2.746
5.601	1.335	2.746
5.600	1.334	2.746
5.601	1.335	2.746
5.600	1.335	2.745
5.598	1.335	2.746
5.599	1.335	2.745
5.599	1.335	2.747
5.599	1.335	2.746
5.600	1.335	2.746
5.600	1.335	2.746
5.596	1.334	2.746
5.599	1.335	2.746
5.598	1.335	2.746
5.601	1.335	2.745
5.599	1.335	2.745
5.599	1.335	2.746
5.598	1.335	2.745
5.597	1.335	2.746
5.598	1.335	2.746
5.598	1.335	2.745
5.599	1.335	2.746
5.600	1.335	2.745
5.597	1.334	2.746
5.598	1.335	2.746
5.599	1.335	2.746
5.598	1.335	2.746
5.600	1.335	2.746
5.597	1.335	2.745
5.599	1.335	2.746
5.599	1.335	2.746
5.599	1.335	2.745
5.597	1.335	2.747
5.601	1.335	2.745
5.599	1.335	2.744
5.599	1.335	2.745
5.597	1.335	2.746
5.600	1.334	2.747
5.600	1.334	2.746
5.599	1.335	2.745
5.600	1.335	2.744
5.600	1.334	2.745
5.597	1.334	2.746
5.598	1.335	2.746
5.600	1.335	2.746
5.593	1.335	2.745
5.599	1.335	2.745
5.599	1.334	2.745
5.599	1.335	2.746
5.599	1.335	2.746
5.600	1.335	2.745
5.598	1.335	2.744
5.598	1.335	2.744
5.597	1.335	2.745
5.599	1.335	2.744
5.597	1.335	2.744
5.599	1.335	2.745
5.598	1.335	2.743
5.599	1.334	2.745
5.597	1.335	2.745
5.598	1.335	2.744
5.596	1.335	2.745
5.597	1.335	2.744
5.597	1.334	2.746
5.600	1.335	2.744
5.598	1.335	2.745
5.599	1.335	2.744
5.596	1.335	2.744
5.597	1.335	2.745
5.599	1.335	2.744
5.597	1.335	2.746
5.599	1.335	2.745
5.597	1.335	2.744
5.596	1.335	2.745
5.595	1.335	2.744
5.598	1.335	2.745
5.596	1.335	2.743
5.597	1.335	2.745
5.596	1.334	2.743
5.599	1.335	2.744
5.597	1.334	2.744
5.599	1.335	2.744
5.596	1.335	2.745
5.600	1.335	2.744
5.599	1.334	2.744
5.597	1.334	2.746
5.596	1.335	2.744
5.598	1.335	2.745
5.596	1.335	2.744
5.600	1.335	2.744
5.598	1.334	2.745
5.595	1.335	2.744
5.597	1.335	2.744
5.599	1.335	2.745
5.596	1.334	2.744
5.597	1.335	2.744
5.599	1.334	2.744
5.597	1.335	2.745
5.598	1.334	2.745
5.595	1.335	2.743
5.598	1.335	2.745
5.595	1.334	2.745
5.598	1.334	2.745
5.597	1.334	2.745
5.600	1.335	2.745
5.596	1.334	2.746
5.598	1.334	2.745
5.597	1.334	2.744
5.594	1.333	2.745
5.599	1.335	2.744
5.598	1.335	2.745
5.595	1.335	2.745
5.600	1.335	2.745
5.597	1.335	2.745
5.597	1.335	2.744
5.597	1.335	2.745
5.594	1.335	2.745
5.599	1.335	2.745
5.593	1.334	2.744
5.597	1.334	2.746
5.595	1.334	2.744
5.598	1.334	2.744
5.595	1.334	2.745
5.597	1.335	2.744
5.595	1.335	2.745
5.596	1.334	2.744
5.596	1.334	2.745
5.597	1.335	2.745
5.597	1.335	2.744
5.599	1.334	2.745
5.596	1.335	2.743
5.596	1.334	2.745
5.596	1.334	2.745
5.596	1.335	2.744
5.595	1.335	2.744
5.599	1.335	2.744
5.596	1.335	2.745
5.595	1.334	2.744
5.596	1.334	2.745
5.595	1.334	2.748
5.595	1.334	2.745
5.595	1.335	2.745
5.595	1.334	2.744
5.596	1.334	2.745
5.595	1.335	2.744
5.595	1.335	2.746
5.598	1.335	2.745
5.595	1.335	2.744
5.596	1.334	2.745
5.595	1.334	2.744
5.597	1.334	2.745
5.597	1.334	2.744
5.597	1.335	2.744
5.596	1.335	2.744
5.596	1.335	2.744
5.598	1.335	2.745
5.596	1.334	2.744
5.593	1.334	2.744
5.597	1.334	2.744
5.596	1.334	2.745
5.596	1.334	2.745
5.597	1.333	2.745
5.594	1.334	2.744
5.596	1.334	2.744
5.598	1.333	2.744
5.596	1.334	2.742
5.596	1.333	2.745
5.597	1.334	2.744
5.597	1.334	2.745
5.597	1.335	2.745
5.597	1.334	2.743
5.597	1.334	2.742
5.596	1.333	2.744
5.596	1.334	2.743
5.595	1.334	2.743
5.597	1.334	2.743
5.596	1.334	2.743
5.597	1.334	2.745
5.594	1.334	2.743
5.596	1.334	2.743
5.597	1.333	2.745
5.595	1.334	2.744
5.597	1.334	2.743
5.594	1.334	2.741
5.594	1.335	2.743
5.594	1.334	2.745
5.596	1.334	2.744
5.596	1.334	2.744
5.595	1.334	2.745
5.594	1.334	2.742
5.599	1.334	2.744
5.595	1.334	2.744
5.595	1.334	2.743
5.596	1.333	2.743
5.596	1.334	2.743
5.595	1.334	2.744
5.595	1.334	2.743
5.595	1.334	2.744
5.595	1.333	2.743
5.595	1.334	2.744
5.597	1.334	2.743
5.592	1.333	2.743
5.597	1.334	2.744
5.595	1.333	2.744
5.598	1.334	2.743
5.595	1.333	2.743
5.596	1.333	2.743
5.595	1.333	2.743
5.594	1.334	2.743
5.593	1.334	2.744
5.592	1.334	2.743
5.595	1.334	2.744
5.595	1.333	2.743
5.592	1.335	2.743
5.593	1.334	2.744
5.593	1.334	2.744
5.593	1.334	2.743
5.596	1.334	2.743
5.596	1.334	2.743
5.594	1.334	2.743
5.596	1.334	2.744
5.596	1.334	2.743
5.598	1.334	2.743
5.596	1.334	2.744
5.594	1.334	2.743
5.595	1.333	2.744
5.594	1.334	2.743
5.595	1.334	2.742
5.593	1.334	2.743
5.596	1.334	2.743
5.594	1.333	2.744
5.595	1.334	2.743
5.593	1.335	2.743
5.595	1.334	2.744
5.595	1.334	2.743
5.593	1.334	2.743
5.592	1.333	2.744
5.593	1.335	2.743
5.596	1.334	2.743
5.593	1.334	2.743
5.594	1.334	2.744
5.593	1.334	2.744
5.593	1.335	2.743
5.594	1.334	2.742
5.595	1.334	2.744
5.594	1.334	2.743
5.594	1.334	2.743
5.592	1.335	2.743
5.596	1.334	2.744
5.593	1.334	2.744
5.594	1.335	2.743
5.593	1.334	2.744
5.595	1.334	2.743
5.592	1.333	2.743
5.596	1.334	2.743
5.593	1.334	2.745
5.595	1.335	2.744
5.594	1.334	2.742
5.594	1.334	2.744
5.593	1.333	2.743
5.596	1.334	2.743
5.593	1.334	2.743
5.594	1.334	2.744
5.594	1.334	2.743
5.593	1.334	2.744
5.595	1.334	2.744
5.593	1.334	2.743
5.594	1.333	2.743
5.593	1.334	2.743
5.594	1.335	2.743
5.594	1.334	2.743
5.596	1.335	2.743
5.594	1.335	2.744
5.596	1.334	2.743
5.592	1.334	2.743
5.594	1.334	2.743
5.593	1.334	2.743
5.594	1.334	2.743
5.594	1.334	2.743
5.595	1.334	2.743
5.592	1.334	2.743
5.594	1.335	2.742
5.593	1.334	2.743
5.594	1.334	2.743
5.592	1.334	2.744
5.595	1.334	2.743
5.594	1.334	2.744
5.593	1.333	2.743
5.594	1.334	2.743
5.593	1.334	2.743
5.594	1.334	2.744
5.593	1.333	2.744
5.594	1.334	2.743
5.592	1.334	2.743
5.595	1.333	2.743
5.593	1.333	2.743
5.594	1.334	2.743
5.592	1.333	2.743
5.593	1.333	2.743
5.593	1.334	2.743
5.594	1.333	2.743
5.594	1.332	2.744
5.594	1.334	2.743
5.594	1.333	2.743
5.595	1.333	2.743
5.592	1.333	2.743
5.592	1.333	2.744
5.591	1.333	2.743
5.595	1.333	2.743
5.594	1.333	2.744
5.595	1.333	2.743
5.593	1.333	2.743
5.593	1.333	2.743
5.592	1.333	2.743
5.590	1.333	2.742
5.594	1.333	2.743
5.592	1.333	2.743
5.592	1.333	2.742
5.592	1.333	2.743
5.592	1.334	2.744
5.592	1.333	2.744
5.593	1.333	2.742
5.592	1.333	2.741
5.592	1.333	2.742
5.590	1.332	2.743
5.593	1.333	2.743
5.593	1.332	2.743
5.592	1.333	2.742
5.593	1.333	2.741
5.592	1.333	2.741
5.593	1.333	2.742
5.592	1.333	2.742
5.592	1.332	2.742
5.595	1.333	2.743
5.591	1.332	2.741
5.593	1.333	2.741
5.592	1.333	2.743
5.593	1.333	2.743
5.591	1.333	2.742
5.592	1.333	2.741
5.592	1.333	2.742
5.591	1.332	2.742
5.590	1.332	2.742
5.592	1.332	2.744
5.595	1.332	2.741
5.591	1.332	2.742
5.593	1.332	2.742
5.593	1.332	2.742
5.593	1.333	2.742
5.593	1.333	2.743
5.588	1.332	2.742
5.592	1.332	2.741
5.593	1.332	2.743
5.593	1.333	2.741
5.592	1.332	2.741
5.593	1.332	2.742
5.590	1.332	2.741
5.593	1.332	2.742
5.592	1.332	2.741
5.590	1.333	2.741
5.592	1.333	2.741
5.592	1.332	2.740
5.589	1.332	2.742
5.593	1.332	2.740
5.591	1.332	2.741
5.591	1.333	2.741
5.590	1.332	2.741
5.591	1.332	2.742
5.591	1.332	2.741
5.592	1.332	2.741
5.589	1.332	2.741
5.593	1.332	2.742
5.591	1.332	2.741
5.592	1.332	2.741
5.589	1.332	2.741
5.591	1.333	2.740
5.590	1.332	2.743
5.592	1.332	2.742
5.590	1.332	2.741
5.592	1.333	2.742
5.594	1.332	2.741
5.592	1.332	2.742
5.591	1.332	2.741
5.590	1.332	2.742
5.593	1.332	2.741
5.591	1.333	2.741
5.592	1.332	2.743
5.593	1.333	2.742
5.592	1.333	2.740
5.588	1.333	2.742
5.593	1.333	2.742
5.590	1.333	2.743
5.591	1.332	2.743
5.593	1.334	2.742
5.590	1.333	2.742
5.590	1.332	2.742
5.591	1.333	2.742
5.589	1.332	2.745
5.591	1.333	2.742
5.591	1.332	2.743
5.591	1.333	2.743
5.591	1.333	2.742
5.591	1.333	2.743
5.592	1.333	2.742
5.590	1.333	2.743
5.589	1.332	2.742
5.594	1.333	2.743
5.590	1.333	2.743
5.592	1.333	2.742
5.592	1.333	2.743
5.591	1.333	2.744
5.591	1.333	2.744
5.592	1.333	2.742
5.591	1.333	2.744
5.590	1.333	2.743
5.590	1.333	2.742
5.589	1.332	2.744
5.589	1.332	2.742
5.591	1.332	2.743
5.592	1.332	2.743
5.590	1.332	2.742
5.591	1.333	2.743
5.590	1.333	2.742
5.589	1.333	2.743
5.589	1.333	2.742
5.590	1.333	2.742
5.589	1.332	2.743
5.589	1.333	2.742
5.590	1.333	2.742
5.589	1.332	2.742
5.591	1.332	2.741
5.592	1.332	2.742
5.591	1.333	2.742
5.592	1.333	2.741
5.591	1.333	2.742
5.592	1.333	2.742
5.589	1.333	2.741
5.594	1.332	2.741
5.593	1.333	2.741
5.592	1.332	2.742
5.589	1.332	2.742
5.588	1.332	2.741
5.591	1.332	2.742
5.590	1.332	2.741
5.591	1.332	2.742
5.588	1.332	2.741
5.592	1.332	2.740
5.588	1.332	2.740
5.591	1.332	2.741
5.589	1.332	2.743
5.590	1.332	2.743
5.588	1.332	2.742
5.588	1.331	2.741
5.585	1.332	2.742
5.590	1.332	2.742
5.588	1.332	2.742
5.590	1.332	2.742
5.589	1.332	2.742
5.591	1.332	2.742
5.591	1.332	2.742
5.589	1.332	2.742
5.591	1.332	2.742
5.593	1.332	2.740
5.591	1.331	2.741
5.589	1.332	2.741
5.592	1.332	2.741
5.588	1.332	2.742
5.590	1.332	2.741
5.588	1.332	2.742
5.589	1.333	2.741
5.587	1.332	2.742
5.592	1.332	2.742
5.588	1.332	2.742
5.590	1.332	2.742
5.589	1.332	2.743
5.588	1.332	2.743
5.589	1.332	2.743
5.591	1.332	2.743
5.589	1.332	2.741
5.589	1.331	2.742
5.587	1.331	2.743
5.587	1.331	2.743
5.587	1.332	2.743
5.589	1.332	2.742
5.589	1.332	2.742
5.590	1.332	2.742
5.592	1.331	2.742
5.588	1.331	2.742
5.593	1.333	2.742
5.587	1.331	2.742
5.590	1.332	2.742
5.588	1.332	2.742
5.592	1.332	2.742
5.590	1.332	2.742
5.589	1.332	2.743
5.590	1.331	2.742
5.589	1.332	2.742
5.589	1.332	2.741
5.589	1.332	2.742
5.588	1.332	2.741
5.591	1.332	2.741
5.588	1.332	2.742
5.589	1.331	2.741
5.588	1.331	2.742
5.584	1.331	2.741
5.591	1.332	2.741
5.589	1.332	2.741
5.586	1.331	2.741
5.588	1.331	2.742
5.589	1.331	2.741
5.586	1.331	2.742
5.588	1.332	2.741
5.587	1.331	2.741
5.589	1.331	2.741
5.587	1.331	2.741
5.593	1.332	2.741
5.590	1.331	2.741
5.593	1.332	2.741
5.587	1.332	2.740
5.589	1.331	2.742
5.590	1.332	2.741
5.590	1.331	2.741
5.590	1.331	2.741
5.592	1.332	2.740
5.589	1.331	2.742
5.589	1.331	2.741
5.590	1.331	2.741
5.591	1.331	2.742
5.587	1.332	2.740
5.590	1.331	2.741
5.587	1.331	2.740
5.587	1.331	2.741
5.591	1.331	2.741
5.586	1.331	2.741
5.588	1.331	2.741
5.589	1.331	2.740
5.588	1.331	2.741
5.587	1.331	2.741
5.587	1.331	2.742
5.587	1.331	2.741
5.589	1.331	2.741
5.587	1.331	2.741
5.591	1.331	2.741
5.587	1.331	2.741
5.589	1.331	2.741
5.589	1.331	2.742
5.589	1.331	2.741
5.588	1.332	2.741
5.589	1.332	2.742
5.589	1.331	2.740
5.589	1.331	2.741
5.587	1.331	2.741
5.587	1.331	2.742
5.586	1.331	2.741
5.586	1.331	2.741
5.587	1.331	2.742
5.589	1.330	2.740
5.588	1.331	2.742
5.589	1.331	2.741
5.590	1.331	2.741
5.588	1.331	2.740
5.589	1.331	2.741
5.588	1.331	2.741
5.587	1.330	2.740
5.586	1.331	2.742
5.588	1.331	2.741
5.586	1.331	2.741
5.587	1.331	2.741
5.587	1.331	2.741
5.588	1.331	2.741
5.588	1.331	2.740
5.589	1.331	2.740
5.588	1.330	2.740
5.589	1.330	2.740
5.587	1.331	2.741
5.589	1.331	2.740
5.587	1.331	2.741
5.590	1.330	2.741
5.585	1.331	2.741
5.589	1.330	2.741
5.587	1.330	2.740
5.587	1.331	2.740
5.586	1.330	2.740
5.587	1.331	2.740
5.588	1.331	2.740
5.584	1.330	2.741
5.585	1.331	2.741
5.584	1.331	2.740
5.588	1.330	2.741
5.586	1.331	2.740
5.589	1.330	2.741
5.589	1.331	2.741
5.589	1.329	2.740
5.588	1.330	2.741
5.586	1.331	2.740
5.588	1.331	2.741
5.590	1.330	2.740
5.587	1.331	2.741
5.589	1.331	2.741
5.588	1.331	2.741
5.589	1.331	2.740
5.588	1.330	2.742
5.590	1.331	2.741
5.583	1.330	2.740
5.587	1.330	2.743
5.589	1.330	2.740
5.589	1.330	2.741
5.589	1.331	2.741
5.586	1.330	2.741
5.588	1.331	2.741
5.588	1.331	2.741
5.585	1.331	2.741
5.587	1.331	2.740
5.587	1.331	2.740
5.585	1.331	2.741
5.588	1.331	2.741
5.586	1.331	2.741
5.588	1.330	2.741
5.587	1.330	2.741
5.588	1.331	2.741
5.586	1.331	2.741
5.588	1.331	2.740
5.585	1.331	2.741
5.590	1.331	2.741
5.586	1.331	2.741
5.585	1.331	2.741
5.588	1.331	2.740
5.586	1.331	2.740
5.588	1.331	2.741
5.588	1.331	2.740
5.586	1.330	2.741
5.587	1.331	2.741
5.588	1.331	2.740
5.587	1.331	2.741
5.584	1.331	2.740
5.587	1.331	2.741
5.584	1.331	2.739
5.586	1.331	2.739
5.587	1.330	2.741
5.585	1.330	2.740
5.586	1.330	2.740
5.585	1.331	2.740
5.586	1.331	2.740
5.586	1.331	2.740
5.588	1.330	2.741
5.584	1.331	2.738
5.589	1.331	2.739
5.587	1.331	2.740
5.587	1.331	2.739
5.587	1.331	2.741
5.588	1.331	2.740
5.586	1.330	2.741
5.588	1.331	2.740
5.586	1.331	2.738
5.588	1.331	2.744
5.583	1.331	2.740
5.589	1.330	2.740
5.585	1.330	2.740
5.588	1.331	2.741
5.585	1.330	2.740
5.587	1.331	2.739
5.584	1.331	2.739
5.583	1.330	2.739
5.587	1.330	2.739
5.589	1.330	2.739
5.584	1.330	2.740
5.583	1.330	2.737
5.585	1.330	2.739
5.585	1.330	2.739
5.585	1.330	2.738
5.583	1.330	2.739
5.588	1.330	2.739
5.585	1.330	2.740
5.586	1.330	2.739
5.586	1.330	2.738
5.587	1.331	2.740
5.585	1.330	2.738
5.585	1.331	2.739
5.587	1.329	2.739
5.584	1.330	2.738
5.587	1.330	2.740
5.587	1.330	2.738
5.584	1.330	2.740
5.586	1.330	2.739
5.586	1.330	2.740
5.587	1.330	2.739
5.583	1.330	2.739
5.589	1.331	2.740
5.584	1.330	2.740
5.586	1.330	2.739
5.586	1.330	2.738
5.585	1.330	2.741
5.584	1.331	2.740
5.583	1.330	2.739
5.584	1.330	2.740
5.585	1.331	2.739
5.589	1.330	2.740
5.587	1.330	2.740
5.587	1.330	2.741
5.585	1.330	2.739
5.586	1.330	2.739
5.585	1.331	2.741
5.588	1.330	2.740
5.586	1.330	2.740
5.587	1.330	2.741
5.588	1.330	2.741
5.585	1.330	2.739
5.587	1.330	2.740
5.586	1.331	2.740
5.585	1.331	2.739
5.585	1.331	2.742
5.581	1.330	2.741
5.587	1.330	2.739
5.585	1.330	2.738
5.585	1.330	2.740
5.585	1.330	2.740
5.585	1.330	2.739
5.582	1.330	2.740
5.585	1.330	2.740
5.586	1.330	2.739
5.584	1.329	2.740
5.587	1.330	2.740
5.583	1.329	2.740
5.587	1.330	2.739
5.584	1.330	2.740
5.586	1.330	2.740
5.584	1.329	2.740
5.586	1.330	2.741
5.586	1.330	2.740
5.588	1.329	2.739
5.586	1.330	2.740
5.584	1.330	2.741
5.585	1.330	2.739
5.585	1.330	2.740
5.588	1.329	2.741
5.585	1.330	2.739
5.583	1.330	2.740
5.586	1.330	2.740
5.585	1.330	2.739
5.587	1.330	2.739
5.584	1.330	2.739
5.587	1.329	2.741
5.585	1.329	2.738
5.584	1.329	2.739
5.586	1.329	2.740
5.584	1.329	2.739
5.586	1.330	2.740
5.583	1.329	2.740
5.583	1.330	2.740
5.584	1.329	2.740
5.582	1.330	2.741
5.582	1.330	2.740
5.584	1.329	2.741
5.586	1.330	2.740
5.585	1.330	2.739
5.585	1.330	2.740
5.583	1.330	2.739
5.587	1.330	2.741
5.583	1.329	2.739
5.584	1.329	2.739
5.585	1.329	2.740
5.586	1.330	2.739
5.584	1.329	2.740
5.585	1.329	2.740
5.587	1.329	2.740
5.585	1.329	2.740
5.586	1.329	2.739
5.583	1.329	2.740
5.584	1.329	2.739
5.583	1.329	2.739
5.581	1.330	2.740
5.584	1.330	2.740
5.582	1.330	2.739
5.583	1.329	2.740
5.585	1.329	2.741
5.584	1.330	2.739
5.584	1.329	2.741
5.583	1.330	2.740
5.584	1.329	2.740
5.585	1.330	2.739
5.582	1.329	2.739
5.586	1.329	2.740
